date,streams,position,mean_streams,max_position
2018-10-19,520873,68,554805,123
2018-10-19,403394,99,554805,123
2018-10-19,349824,111,554805,123
2018-10-19,342674,116,554805,123
2018-10-19,325501,123,554805,123
2018-10-20,877521,13,510029,115
2018-10-20,861127,14,510029,115
2018-10-20,571012,38,510029,115
2018-10-20,497316,44,510029,115
2018-10-20,470052,53,510029,115
2018-10-20,367332,80,510029,115
2018-10-20,330826,94,510029,115
2018-10-20,322992,96,510029,115
2018-10-20,292084,115,510029,115
2018-10-21,812957,13,478626,97
2018-10-21,802036,14,478626,97
2018-10-21,538891,34,478626,97
2018-10-21,468148,40,478626,97
2018-10-21,440099,46,478626,97
2018-10-21,349156,72,478626,97
2018-10-21,306676,88,478626,97
2018-10-21,306233,89,478626,97
2018-10-21,283442,97,478626,97
2018-10-22,849851,16,512290,105
2018-10-22,842396,17,512290,105
2018-10-22,594132,34,512290,105
2018-10-22,523567,42,512290,105
2018-10-22,484584,47,512290,105
2018-10-22,378720,78,512290,105
2018-10-22,315663,97,512290,105
2018-10-22,311029,104,512290,105
2018-10-22,310665,105,512290,105
2018-10-23,869003,15,524376,105
2018-10-23,857779,16,524376,105
2018-10-23,607436,33,524376,105
2018-10-23,533595,43,524376,105
2018-10-23,501919,47,524376,105
2018-10-23,388354,74,524376,105
2018-10-23,322918,98,524376,105
2018-10-23,321746,100,524376,105
2018-10-23,316631,105,524376,105
2018-10-24,869968,15,527504,99
2018-10-24,860432,16,527504,99
2018-10-24,614084,33,527504,99
2018-10-24,537209,43,527504,99
2018-10-24,505274,48,527504,99
2018-10-24,391301,74,527504,99
2018-10-24,325606,93,527504,99
2018-10-24,325120,94,527504,99
2018-10-24,318538,99,527504,99
2018-10-25,897841,14,505147,197
2018-10-25,886445,15,505147,197
2018-10-25,633326,31,505147,197
2018-10-25,554428,41,505147,197
2018-10-25,521417,46,505147,197
2018-10-25,434581,62,505147,197
2018-10-25,403771,70,505147,197
2018-10-25,340868,92,505147,197
2018-10-25,339995,93,505147,197
2018-10-25,330941,95,505147,197
2018-10-25,213005,197,505147,197
2018-10-26,1592205,2,655641,108
2018-10-26,910964,16,655641,108
2018-10-26,898525,17,655641,108
2018-10-26,632776,34,655641,108
2018-10-26,555967,47,655641,108
2018-10-26,525875,51,655641,108
2018-10-26,406140,78,655641,108
2018-10-26,355263,96,655641,108
2018-10-26,347111,98,655641,108
2018-10-26,331587,108,655641,108
2018-10-27,1172941,7,575261,97
2018-10-27,855312,13,575261,97
2018-10-27,842988,15,575261,97
2018-10-27,570569,33,575261,97
2018-10-27,498677,41,575261,97
2018-10-27,474612,47,575261,97
2018-10-27,370345,70,575261,97
2018-10-27,337948,80,575261,97
2018-10-27,329768,84,575261,97
2018-10-27,299452,97,575261,97
2018-10-28,971589,8,493455,192
2018-10-28,787246,13,493455,192
2018-10-28,781999,14,493455,192
2018-10-28,537856,33,493455,192
2018-10-28,467830,38,493455,192
2018-10-28,449823,42,493455,192
2018-10-28,348159,67,493455,192
2018-10-28,309250,77,493455,192
2018-10-28,305563,79,493455,192
2018-10-28,283455,91,493455,192
2018-10-28,185240,192,493455,192
2018-10-29,1194949,7,575859,97
2018-10-29,821635,15,575859,97
2018-10-29,815347,16,575859,97
2018-10-29,593821,31,575859,97
2018-10-29,519998,38,575859,97
2018-10-29,493800,42,575859,97
2018-10-29,380466,68,575859,97
2018-10-29,315326,92,575859,97
2018-10-29,311861,96,575859,97
2018-10-29,311383,97,575859,97
2018-10-30,1182759,7,580693,96
2018-10-30,840932,15,580693,96
2018-10-30,814840,16,580693,96
2018-10-30,603828,31,580693,96
2018-10-30,526048,39,580693,96
2018-10-30,503455,42,580693,96
2018-10-30,385773,70,580693,96
2018-10-30,319501,91,580693,96
2018-10-30,316212,93,580693,96
2018-10-30,313584,96,580693,96
2018-10-31,1120453,8,559638,112
2018-10-31,821560,17,559638,112
2018-10-31,774621,19,559638,112
2018-10-31,584049,36,559638,112
2018-10-31,514511,45,559638,112
2018-10-31,485685,49,559638,112
2018-10-31,373666,78,559638,112
2018-10-31,312582,105,559638,112
2018-10-31,306220,110,559638,112
2018-10-31,303038,112,559638,112
2018-11-01,1046723,8,539750,100
2018-11-01,797849,15,539750,100
2018-11-01,748874,19,539750,100
2018-11-01,569621,32,539750,100
2018-11-01,503946,40,539750,100
2018-11-01,470433,46,539750,100
2018-11-01,364846,72,539750,100
2018-11-01,303868,92,539750,100
2018-11-01,297354,99,539750,100
2018-11-01,293991,100,539750,100
2018-11-02,1014698,9,559217,123
2018-11-02,843507,18,559217,123
2018-11-02,785184,23,559217,123
2018-11-02,596997,41,559217,123
2018-11-02,522501,50,559217,123
2018-11-02,498809,58,559217,123
2018-11-02,382371,94,559217,123
2018-11-02,322019,114,559217,123
2018-11-02,319718,116,559217,123
2018-11-02,306370,123,559217,123
2018-11-03,896356,11,528205,108
2018-11-03,817364,13,528205,108
2018-11-03,766443,16,528205,108
2018-11-03,557575,37,528205,108
2018-11-03,487047,46,528205,108
2018-11-03,466488,49,528205,108
2018-11-03,360895,82,528205,108
2018-11-03,322267,100,528205,108
2018-11-03,317659,101,528205,108
2018-11-03,289952,108,528205,108
2018-11-04,773084,12,488518,98
2018-11-04,762547,13,488518,98
2018-11-04,707849,16,488518,98
2018-11-04,529665,32,488518,98
2018-11-04,460380,41,488518,98
2018-11-04,441094,45,488518,98
2018-11-04,342789,71,488518,98
2018-11-04,301111,88,488518,98
2018-11-04,289576,94,488518,98
2018-11-04,277088,98,488518,98
2018-11-05,933568,10,523382,119
2018-11-05,787018,18,523382,119
2018-11-05,724608,20,523382,119
2018-11-05,571134,34,523382,119
2018-11-05,501529,43,523382,119
2018-11-05,469870,51,523382,119
2018-11-05,363277,78,523382,119
2018-11-05,301966,104,523382,119
2018-11-05,296398,110,523382,119
2018-11-05,284454,119,523382,119
2018-11-06,1008211,8,541402,110
2018-11-06,810598,18,541402,110
2018-11-06,746094,19,541402,110
2018-11-06,580047,33,541402,110
2018-11-06,510514,45,541402,110
2018-11-06,472611,51,541402,110
2018-11-06,370880,79,541402,110
2018-11-06,314481,99,541402,110
2018-11-06,301474,109,541402,110
2018-11-06,299107,110,541402,110
2018-11-07,1028502,8,543317,112
2018-11-07,807575,18,543317,112
2018-11-07,741278,21,543317,112
2018-11-07,581694,34,543317,112
2018-11-07,517448,44,543317,112
2018-11-07,465409,54,543317,112
2018-11-07,374647,77,543317,112
2018-11-07,314089,99,543317,112
2018-11-07,304579,109,543317,112
2018-11-07,297953,112,543317,112
2018-11-08,1007426,8,547835,105
2018-11-08,818015,16,547835,105
2018-11-08,751695,19,547835,105
2018-11-08,586438,34,547835,105
2018-11-08,524923,41,547835,105
2018-11-08,475187,53,547835,105
2018-11-08,381168,75,547835,105
2018-11-08,319591,97,547835,105
2018-11-08,308912,102,547835,105
2018-11-08,304995,105,547835,105
2018-11-09,2102844,2,722343,130
2018-11-09,1010159,12,722343,130
2018-11-09,872806,20,722343,130
2018-11-09,820621,23,722343,130
2018-11-09,629365,44,722343,130
2018-11-09,553371,51,722343,130
2018-11-09,519710,60,722343,130
2018-11-09,417464,88,722343,130
2018-11-09,358046,113,722343,130
2018-11-09,334026,125,722343,130
2018-11-09,327362,130,722343,130
2018-11-10,1714996,2,645141,111
2018-11-10,940093,12,645141,111
2018-11-10,824163,17,645141,111
2018-11-10,774362,19,645141,111
2018-11-10,564371,37,645141,111
2018-11-10,490077,49,645141,111
2018-11-10,451329,57,645141,111
2018-11-10,376376,74,645141,111
2018-11-10,339619,90,645141,111
2018-11-10,320926,103,645141,111
2018-11-10,300242,111,645141,111
2018-11-11,1405152,3,575261,101
2018-11-11,790229,12,575261,101
2018-11-11,760227,14,575261,101
2018-11-11,710182,19,575261,101
2018-11-11,531482,33,575261,101
2018-11-11,460438,43,575261,101
2018-11-11,425663,52,575261,101
2018-11-11,351764,70,575261,101
2018-11-11,316394,82,575261,101
2018-11-11,293684,93,575261,101
2018-11-11,282651,101,575261,101
2018-11-12,1413234,3,588517,112
2018-11-12,848038,12,588517,112
2018-11-12,767619,17,588517,112
2018-11-12,712670,22,588517,112
2018-11-12,553798,35,588517,112
2018-11-12,485653,44,588517,112
2018-11-12,438237,53,588517,112
2018-11-12,362998,70,588517,112
2018-11-12,311516,97,588517,112
2018-11-12,294546,108,588517,112
2018-11-12,285381,112,588517,112
2018-11-13,1369905,4,587097,122
2018-11-13,889113,11,587097,122
2018-11-13,753761,22,587097,122
2018-11-13,705435,24,587097,122
2018-11-13,558482,38,587097,122
2018-11-13,494836,47,587097,122
2018-11-13,437922,53,587097,122
2018-11-13,365199,79,587097,122
2018-11-13,306369,105,587097,122
2018-11-13,295102,114,587097,122
2018-11-13,281947,122,587097,122
2018-11-14,1392010,4,594068,119
2018-11-14,870271,11,594068,119
2018-11-14,762629,20,594068,119
2018-11-14,717592,24,594068,119
2018-11-14,567687,37,594068,119
2018-11-14,506023,45,594068,119
2018-11-14,446889,54,594068,119
2018-11-14,371459,77,594068,119
2018-11-14,308232,102,594068,119
2018-11-14,299808,107,594068,119
2018-11-14,292145,119,594068,119
2018-11-15,1294925,4,575026,109
2018-11-15,821460,13,575026,109
2018-11-15,758720,18,575026,109
2018-11-15,706799,22,575026,109
2018-11-15,558443,36,575026,109
2018-11-15,501416,43,575026,109
2018-11-15,434004,55,575026,109
2018-11-15,367566,71,575026,109
2018-11-15,297391,102,575026,109
2018-11-15,294485,106,575026,109
2018-11-15,290072,109,575026,109
2018-11-16,1362428,6,593651,114
2018-11-16,809409,14,593651,114
2018-11-16,792041,16,593651,114
2018-11-16,741121,22,593651,114
2018-11-16,573837,36,593651,114
2018-11-16,515739,47,593651,114
2018-11-16,442437,61,593651,114
2018-11-16,376327,78,593651,114
2018-11-16,308685,108,593651,114
2018-11-16,307234,109,593651,114
2018-11-16,300907,114,593651,114
2018-11-17,1304477,6,583462,107
2018-11-17,805397,13,583462,107
2018-11-17,792093,15,583462,107
2018-11-17,745588,21,583462,107
2018-11-17,555482,34,583462,107
2018-11-17,497213,48,583462,107
2018-11-17,433306,59,583462,107
2018-11-17,364613,74,583462,107
2018-11-17,316116,92,583462,107
2018-11-17,313798,93,583462,107
2018-11-17,290000,107,583462,107
2018-11-18,1138583,6,533659,103
2018-11-18,732413,13,533659,103
2018-11-18,720902,15,533659,103
2018-11-18,685796,18,533659,103
2018-11-18,524801,32,533659,103
2018-11-18,463679,41,533659,103
2018-11-18,408116,53,533659,103
2018-11-18,342138,69,533659,103
2018-11-18,290559,90,533659,103
2018-11-18,289027,92,533659,103
2018-11-18,274239,103,533659,103
2018-11-19,1219742,7,566844,108
2018-11-19,812542,14,566844,108
2018-11-19,767274,17,566844,108
2018-11-19,708966,22,566844,108
2018-11-19,556731,32,566844,108
2018-11-19,496486,45,566844,108
2018-11-19,430814,58,566844,108
2018-11-19,362937,76,566844,108
2018-11-19,295710,102,566844,108
2018-11-19,292254,107,566844,108
2018-11-19,291825,108,566844,108
2018-11-20,1208026,7,573581,116
2018-11-20,839485,14,573581,116
2018-11-20,777329,17,573581,116
2018-11-20,725851,22,573581,116
2018-11-20,562626,36,573581,116
2018-11-20,503727,44,573581,116
2018-11-20,433706,61,573581,116
2018-11-20,365351,83,573581,116
2018-11-20,301536,106,573581,116
2018-11-20,298501,110,573581,116
2018-11-20,293250,116,573581,116
2018-11-21,1189626,7,579637,121
2018-11-21,836029,15,579637,121
2018-11-21,807207,16,579637,121
2018-11-21,747166,23,579637,121
2018-11-21,568065,38,579637,121
2018-11-21,507164,48,579637,121
2018-11-21,440215,64,579637,121
2018-11-21,367590,86,579637,121
2018-11-21,312770,107,579637,121
2018-11-21,306911,111,579637,121
2018-11-21,293261,121,579637,121
2018-11-22,1017439,6,513291,117
2018-11-22,723683,14,513291,117
2018-11-22,703001,18,513291,117
2018-11-22,674110,19,513291,117
2018-11-22,507265,35,513291,117
2018-11-22,456974,42,513291,117
2018-11-22,397339,58,513291,117
2018-11-22,333373,77,513291,117
2018-11-22,283075,102,513291,117
2018-11-22,282466,104,513291,117
2018-11-22,267472,117,513291,117
2018-11-23,935276,6,470929,119
2018-11-23,672516,13,470929,119
2018-11-23,626282,17,470929,119
2018-11-23,606286,20,470929,119
2018-11-23,467066,38,470929,119
2018-11-23,424822,42,470929,119
2018-11-23,362773,60,470929,119
2018-11-23,310069,79,470929,119
2018-11-23,265167,106,470929,119
2018-11-23,262777,107,470929,119
2018-11-23,247181,119,470929,119
2018-11-24,953434,7,482409,123
2018-11-24,687939,15,482409,123
2018-11-24,641152,17,482409,123
2018-11-24,638122,18,482409,123
2018-11-24,478444,39,482409,123
2018-11-24,433184,43,482409,123
2018-11-24,372547,67,482409,123
2018-11-24,315337,90,482409,123
2018-11-24,268047,108,482409,123
2018-11-24,264371,112,482409,123
2018-11-24,253925,123,482409,123
2018-11-25,911360,8,476349,129
2018-11-25,679856,16,476349,129
2018-11-25,641742,17,476349,129
2018-11-25,633287,20,476349,129
2018-11-25,480653,40,476349,129
2018-11-25,434378,45,476349,129
2018-11-25,371898,70,476349,129
2018-11-25,315648,88,476349,129
2018-11-25,260372,121,476349,129
2018-11-25,258079,123,476349,129
2018-11-25,252564,129,476349,129
2018-11-26,954421,8,495068,148
2018-11-26,712414,19,495068,148
2018-11-26,688965,20,495068,148
2018-11-26,635553,24,495068,148
2018-11-26,502574,42,495068,148
2018-11-26,458772,47,495068,148
2018-11-26,386154,72,495068,148
2018-11-26,328664,93,495068,148
2018-11-26,267085,134,495068,148
2018-11-26,257402,142,495068,148
2018-11-26,253745,148,495068,148
2018-11-27,935589,8,501152,147
2018-11-27,707596,19,501152,147
2018-11-27,707568,20,501152,147
2018-11-27,649578,24,501152,147
2018-11-27,516157,42,501152,147
2018-11-27,467312,47,501152,147
2018-11-27,393554,70,501152,147
2018-11-27,336455,97,501152,147
2018-11-27,271035,135,501152,147
2018-11-27,264204,145,501152,147
2018-11-27,263621,147,501152,147
2018-11-28,884247,15,495014,148
2018-11-28,716818,27,495014,148
2018-11-28,678632,30,495014,148
2018-11-28,653630,34,495014,148
2018-11-28,517339,51,495014,148
2018-11-28,467193,58,495014,148
2018-11-28,391645,82,495014,148
2018-11-28,335964,105,495014,148
2018-11-28,269643,140,495014,148
2018-11-28,265598,145,495014,148
2018-11-28,264450,148,495014,148
2018-11-29,873914,12,498060,145
2018-11-29,725958,24,498060,145
2018-11-29,662670,27,498060,145
2018-11-29,662135,28,498060,145
2018-11-29,518792,50,498060,145
2018-11-29,472076,54,498060,145
2018-11-29,403275,76,498060,145
2018-11-29,341375,105,498060,145
2018-11-29,274404,138,498060,145
2018-11-29,274015,139,498060,145
2018-11-29,270051,145,498060,145
2018-11-30,852086,18,522357,200
2018-11-30,734277,30,522357,200
2018-11-30,675341,37,522357,200
2018-11-30,658982,40,522357,200
2018-11-30,526137,69,522357,200
2018-11-30,461482,85,522357,200
2018-11-30,407875,118,522357,200
2018-11-30,344866,154,522357,200
2018-11-30,286119,190,522357,200
2018-11-30,276401,200,522357,200
2018-12-01,801474,19,481502,188
2018-12-01,722253,27,481502,188
2018-12-01,667821,32,481502,188
2018-12-01,613131,37,481502,188
2018-12-01,507524,61,481502,188
2018-12-01,436513,79,481502,188
2018-12-01,387463,102,481502,188
2018-12-01,329129,140,481502,188
2018-12-01,291025,161,481502,188
2018-12-01,278953,171,481502,188
2018-12-01,261240,188,481502,188
2018-12-02,712256,17,446947,164
2018-12-02,670992,21,446947,164
2018-12-02,619402,28,446947,164
2018-12-02,560166,36,446947,164
2018-12-02,476918,54,446947,164
2018-12-02,414642,70,446947,164
2018-12-02,370247,88,446947,164
2018-12-02,312962,115,446947,164
2018-12-02,266945,151,446947,164
2018-12-02,260684,156,446947,164
2018-12-02,251206,164,446947,164
2018-12-03,734869,22,461328,188
2018-12-03,677096,27,461328,188
2018-12-03,624479,34,461328,188
2018-12-03,618490,36,461328,188
2018-12-03,493046,57,461328,188
2018-12-03,438791,70,461328,188
2018-12-03,382982,87,461328,188
2018-12-03,326545,126,461328,188
2018-12-03,265871,175,461328,188
2018-12-03,258020,182,461328,188
2018-12-03,254416,188,461328,188
2018-12-04,770324,16,479982,177
2018-12-04,704491,25,479982,177
2018-12-04,644201,31,479982,177
2018-12-04,641117,32,479982,177
2018-12-04,510560,52,479982,177
2018-12-04,456656,63,479982,177
2018-12-04,398847,83,479982,177
2018-12-04,340979,114,479982,177
2018-12-04,274943,164,479982,177
2018-12-04,273170,165,479982,177
2018-12-04,264512,177,479982,177
2018-12-05,772970,15,481916,162
2018-12-05,708203,22,481916,162
2018-12-05,646757,29,481916,162
2018-12-05,620053,33,481916,162
2018-12-05,515522,50,481916,162
2018-12-05,461088,59,481916,162
2018-12-05,403911,80,481916,162
2018-12-05,346439,109,481916,162
2018-12-05,280320,149,481916,162
2018-12-05,276015,151,481916,162
2018-12-05,269795,162,481916,162
2018-12-06,821227,13,507363,159
2018-12-06,741364,17,507363,159
2018-12-06,712258,21,507363,159
2018-12-06,576467,35,507363,159
2018-12-06,571047,37,507363,159
2018-12-06,492494,56,507363,159
2018-12-06,445557,72,507363,159
2018-12-06,364512,103,507363,159
2018-12-06,292534,139,507363,159
2018-12-06,286008,146,507363,159
2018-12-06,277530,159,507363,159
2018-12-07,2064041,1,1063824,146
2018-12-07,1954860,3,1063824,146
2018-12-07,1884916,4,1063824,146
2018-12-07,1618768,5,1063824,146
2018-12-07,1541329,6,1063824,146
2018-12-07,1499350,7,1063824,146
2018-12-07,1393662,10,1063824,146
2018-12-07,1325891,13,1063824,146
2018-12-07,1243928,15,1063824,146
2018-12-07,1012461,17,1063824,146
2018-12-07,953778,21,1063824,146
2018-12-07,835593,24,1063824,146
2018-12-07,709504,32,1063824,146
2018-12-07,650366,38,1063824,146
2018-12-07,584472,48,1063824,146
2018-12-07,527163,61,1063824,146
2018-12-07,453041,81,1063824,146
2018-12-07,378432,111,1063824,146
2018-12-07,327121,135,1063824,146
2018-12-07,317809,146,1063824,146
2018-12-08,1438484,2,718822,142
2018-12-08,1436130,3,718822,142
2018-12-08,1051306,9,718822,142
2018-12-08,924240,15,718822,142
2018-12-08,854110,18,718822,142
2018-12-08,852189,19,718822,142
2018-12-08,845734,20,718822,142
2018-12-08,792856,22,718822,142
2018-12-08,790318,23,718822,142
2018-12-08,761913,25,718822,142
2018-12-08,700797,29,718822,142
2018-12-08,625275,38,718822,142
2018-12-08,571064,45,718822,142
2018-12-08,518834,54,718822,142
2018-12-08,464824,68,718822,142
2018-12-08,410538,82,718822,142
2018-12-08,396580,89,718822,142
2018-12-08,323218,132,718822,142
2018-12-08,313258,138,718822,142
2018-12-08,304772,142,718822,142
2018-12-09,1162101,3,580870,160
2018-12-09,1157857,4,580870,160
2018-12-09,799501,16,580870,160
2018-12-09,767696,18,580870,160
2018-12-09,719722,20,580870,160
2018-12-09,682575,21,580870,160
2018-12-09,603149,27,580870,160
2018-12-09,600310,29,580870,160
2018-12-09,583343,32,580870,160
2018-12-09,579905,33,580870,160
2018-12-09,571369,35,580870,160
2018-12-09,522582,46,580870,160
2018-12-09,500469,48,580870,160
2018-12-09,472929,54,580870,160
2018-12-09,424940,65,580870,160
2018-12-09,361030,88,580870,160
2018-12-09,295085,126,580870,160
2018-12-09,281742,134,580870,160
2018-12-09,279168,137,580870,160
2018-12-09,251928,160,580870,160
2018-12-10,1228671,5,612681,154
2018-12-10,1162958,6,612681,154
2018-12-10,796112,15,612681,154
2018-12-10,785995,16,612681,154
2018-12-10,746246,17,612681,154
2018-12-10,697166,20,612681,154
2018-12-10,610970,29,612681,154
2018-12-10,607340,30,612681,154
2018-12-10,600331,31,612681,154
2018-12-10,570027,37,612681,154
2018-12-10,569199,38,612681,154
